0	0_value	1	1_value	2	2_value	3	3_value	4	4_value	5	5_value	6	6_value	7	7_value	8	8_value	9	9_value	10	10_value	11	11_value	12	12_value	13	13_value	14	14_value	15	15_value	16	16_value
BLANCO_MELO_COVID19_SARS_COV_2_INFECTION_A594_ACE2_EXPRESSING_CELLS_UP	5.60949384391478	SHETH_LIVER_CANCER_VS_TXNIP_LOSS_PAM3	3.03194346491877	HINATA_NFKB_TARGETS_KERATINOCYTE_UP	5.30280102642965	BERENJENO_ROCK_SIGNALING_NOT_VIA_RHOA_DN	9.56836278455968	WESTON_VEGFA_TARGETS_3HR	2.89538401177539	HOLLERN_EMT_BREAST_TUMOR_UP	3.41323298656593	WP_DNA_DAMAGE_RESPONSE	2.00799967738321	BENPORATH_NOS_TARGETS	3.86433762450523	ONDER_CDH1_TARGETS_2_DN	4.08930670510135	REACTOME_SIGNALING_BY_INTERLEUKINS	7.41853712307159	VILLANUEVA_LIVER_CANCER_KRT19_UP	26.8182442730159	GAUSSMANN_MLL_AF4_FUSION_TARGETS_A_DN	2.75203648833342	WP_EXTRACELLULAR_VESICLEMEDIATED_SIGNALING_IN_RECIPIENT_CELLS	3.37552923000632	RODWELL_AGING_KIDNEY_UP	4.12778503518124	WP_THE_INFLUENCE_OF_LAMINOPATHIES_ON_WNT_SIGNALING	2.34304260128807	MCBRYAN_PUBERTAL_BREAST_4_5WK_UP	4.52318764584612	DIAZ_CHRONIC_MEYLOGENOUS_LEUKEMIA_DN	3.33573031683333
KUWANO_RNA_STABILIZED_BY_NO	5.57373567533404	SMIRNOV_RESPONSE_TO_IR_6HR_DN	3.0269648766734	WANG_RESPONSE_TO_GSK3_INHIBITOR_SB216763_DN	5.24606330774093	REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS	9.53828860384805	PID_HIF1_TFPATHWAY	2.89538401177539	BROWNE_HCMV_INFECTION_48HR_DN	3.39754592470693	HINATA_NFKB_TARGETS_KERATINOCYTE_DN	1.99295273085174	CHEBOTAEV_GR_TARGETS_DN	3.82409696166638	CROMER_METASTASIS_DN	4.02346773480406	REACTOME_MHC_CLASS_II_ANTIGEN_PRESENTATION	7.34798089649584	GAL_LEUKEMIC_STEM_CELL_DN	26.6001266000325	MANNE_COVID19_ICU_VS_HEALTHY_DONOR_PLATELETS_DN	2.74513449210224	HOLLERN_EMT_BREAST_TUMOR_UP	3.32266209215691	GRABARCZYK_BCL11B_TARGETS_UP	4.04441300510448	MULLIGHAN_MLL_SIGNATURE_2_DN	2.3329997879495	MCBRYAN_PUBERTAL_BREAST_6_7WK_DN	4.47523136615682	POOLA_INVASIVE_BREAST_CANCER_UP	3.29753647280687
ZHENG_BOUND_BY_FOXP3	5.55310208323716	BUYTAERT_PHOTODYNAMIC_THERAPY_STRESS_UP	3.02500685697274	YAGI_AML_SURVIVAL	5.23258455256149	HELLER_HDAC_TARGETS_SILENCED_BY_METHYLATION_UP	9.53447140413421	KATSANOU_ELAVL1_TARGETS_UP	2.85858309089264	EBAUER_TARGETS_OF_PAX3_FOXO1_FUSION_UP	3.39602258461716	REACTOME_LONG_TERM_POTENTIATION	1.99295273085174	KYNG_DNA_DAMAGE_DN	3.82135932534573	TORCHIA_TARGETS_OF_EWSR1_FLI1_FUSION_DN	4.01437945065691	ONKEN_UVEAL_MELANOMA_UP	7.28668144202288	VANTVEER_BREAST_CANCER_METASTASIS_DN	26.5200791182122	FARMER_BREAST_CANCER_BASAL_VS_LULMINAL	2.72921297820043	GRAESSMANN_RESPONSE_TO_MC_AND_SERUM_DEPRIVATION_UP	3.30517704279471	GAVIN_FOXP3_TARGETS_CLUSTER_P2	4.04441300510448	ONO_AML1_TARGETS_DN	2.3230194112746	LEE_BMP2_TARGETS_UP	4.35518307316952	MISSIAGLIA_REGULATED_BY_METHYLATION_UP	3.25388586614128
ODONNELL_TARGETS_OF_MYC_AND_TFRC_UP	5.5412217280382	WP_MAMMARY_GLAND_DEVELOPMENT_PATHWAY_EMBRYONIC_DEVELOPMENT_STAGE_1_OF_4	3.02326763385643	ZHENG_BOUND_BY_FOXP3	5.23187443598924	SIMBULAN_PARP1_TARGETS_UP	9.5212359638776	BERENJENO_TRANSFORMED_BY_RHOA_REVERSIBLY_DN	2.85403801148165	YANG_BCL3_TARGETS_UP	3.38463685355687	YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_1	1.9916895289636	HAN_SATB1_TARGETS_DN	3.8183637484391	WP_RAS_SIGNALING	3.99675711967513	AMIT_SERUM_RESPONSE_40_MCF10A	7.24677060232422	FARMER_BREAST_CANCER_CLUSTER_2	26.327660258947	WP_VITAMIN_A_AND_CAROTENOID_METABOLISM	2.72879390015374	CREIGHTON_ENDOCRINE_THERAPY_RESISTANCE_4	3.28799742854431	NAKAYAMA_SOFT_TISSUE_TUMORS_PCA1_UP	4.00507313938811	GREGORY_SYNTHETIC_LETHAL_WITH_IMATINIB	2.27229556095343	DAVICIONI_MOLECULAR_ARMS_VS_ERMS_DN	4.28606189618808	SALVADOR_MARTIN_PEDIATRIC_TBD_ANTI_TNF_THERAPY_NONRESPONDER_POST_TREATMENT_UP	3.24206551185591
SMIRNOV_RESPONSE_TO_IR_6HR_DN	5.49704631293392	BOWIE_RESPONSE_TO_TAMOXIFEN	3.02326763385643	CUI_TCF21_TARGETS_2_DN	5.2196916875491	LINDGREN_BLADDER_CANCER_HIGH_RECURRENCE	9.49778143428172	LINDVALL_IMMORTALIZED_BY_TERT_UP	2.84987262806377	SENGUPTA_NASOPHARYNGEAL_CARCINOMA_WITH_LMP1_UP	3.35517516704266	FLORIO_NEOCORTEX_BASAL_RADIAL_GLIA_UP	1.98952311133333	STEARMAN_LUNG_CANCER_EARLY_VS_LATE_UP	3.80617462795585	BIOCARTA_LYM_PATHWAY	3.96779072986185	SCHOEN_NFKB_SIGNALING	7.17807004588834	GRAHAM_CML_QUIESCENT_VS_NORMAL_QUIESCENT_UP	26.125042082762	YOSHIMURA_MAPK8_TARGETS_UP	2.7268072376617	YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_14	3.26879911640575	MCLACHLAN_DENTAL_CARIES_UP	4.00142732292087	STREICHER_LSM1_TARGETS_UP	2.2657503981437	SABATES_COLORECTAL_ADENOMA_DN	4.26466085207424	NOJIMA_SFRP2_TARGETS_DN	3.24206551185591
MARZEC_IL2_SIGNALING_UP	5.46793798562287	THEILGAARD_NEUTROPHIL_AT_SKIN_WOUND_UP	3.00753916863625	KEGG_HEMATOPOIETIC_CELL_LINEAGE	5.20885310248677	OISHI_CHOLANGIOMA_STEM_CELL_LIKE_DN	9.47674400225848	JECHLINGER_EPITHELIAL_TO_MESENCHYMAL_TRANSITION_UP	2.84987262806377	SMID_BREAST_CANCER_BASAL_UP	3.3297854956926	WANG_LSD1_TARGETS_UP	1.95991950412695	WP_SPLICING_FACTOR_NOVA_REGULATED_SYNAPTIC_PROTEINS	3.77282145085956	REACTOME_CELL_CELL_COMMUNICATION	3.94438186126619	REACTOME_GLUCONEOGENESIS	7.17807004588834	SHEPARD_BMYB_TARGETS	26.1191117555014	CAIRO_LIVER_DEVELOPMENT_UP	2.70020231809074	ROSS_AML_WITH_PML_RARA_FUSION	3.24960029667973	SALVADOR_MARTIN_PEDIATRIC_TBD_ANTI_TNF_THERAPY_NONRESPONDER_PRE_TREATMENT_UP	3.986129044192	BIOCARTA_TCR_PATHWAY	2.2657503981437	REACTOME_COLLAGEN_FORMATION	4.26295194463443	CHIANG_LIVER_CANCER_SUBCLASS_INTERFERON_UP	3.24206551185591
WP_TYPE_II_INTERFERON_SIGNALING_IFNG	5.46085801853407	MAHAJAN_RESPONSE_TO_IL1A_UP	2.98348247628919	BURTON_ADIPOGENESIS_10	5.19411747809795	ALFANO_MYC_TARGETS	9.31961003100592	ROSS_AML_OF_FAB_M7_TYPE	2.80575909958749	WU_SILENCED_BY_METHYLATION_IN_BLADDER_CANCER	3.31865242088842	DAZARD_UV_RESPONSE_CLUSTER_G24	1.95991950412695	BILD_HRAS_ONCOGENIC_SIGNATURE	3.7726582903275	REN_ALVEOLAR_RHABDOMYOSARCOMA_DN	3.94282276542897	GERHOLD_ADIPOGENESIS_DN	7.08003284183063	REACTOME_CELL_CYCLE_CHECKPOINTS	25.7010253767619	YAMAZAKI_TCEB3_TARGETS_UP	2.68916123378744	BROWNE_HCMV_INFECTION_24HR_DN	3.24247569586153	MULLIGHAN_MLL_SIGNATURE_2_DN	3.87311452639528	ZHANG_ANTIVIRAL_RESPONSE_TO_RIBAVIRIN_DN	2.24752603584131	PLASARI_TGFB1_SIGNALING_VIA_NFIC_10HR_DN	4.2425588086857	JINESH_BLEBBISHIELD_VS_LIVE_CONTROL_DN	3.21715007198991
BIOCARTA_NEUTROPHIL_PATHWAY	5.40094934811804	KRIGE_RESPONSE_TO_TOSEDOSTAT_24HR_DN	2.9640705299243	DUTERTRE_ESTRADIOL_RESPONSE_24HR_DN	5.14103848907034	FARMER_BREAST_CANCER_CLUSTER_4	9.2964291713021	DASU_IL6_SIGNALING_DN	2.8052628534446	MANALO_HYPOXIA_UP	3.30920905460236	MAEKAWA_ATF2_TARGETS	1.95991950412695	JINESH_BLEBBISHIELD_TO_IMMUNE_CELL_FUSION_PBSHMS_UP	3.74850592991387	ACEVEDO_LIVER_CANCER_UP	3.93287600566825	LI_AMPLIFIED_IN_LUNG_CANCER	7.06899873112328	RHEIN_ALL_GLUCOCORTICOID_THERAPY_DN	25.6681359132167	YANG_BREAST_CANCER_ESR1_LASER_DN	2.65134873121531	GRYDER_PAX3FOXO1_ENHANCERS_IN_TADS	3.24090081448372	PID_IL2_PI3K_PATHWAY	3.83599496045546	PEDERSEN_METASTASIS_BY_ERBB2_ISOFORM_1	2.22970350511221	WP_FOCAL_ADHESIONPI3KAKTMTORSIGNALING_PATHWAY	4.19496649801212	XU_AKT1_TARGETS_6HR	3.21137058169129
HUMMERICH_SKIN_CANCER_PROGRESSION_UP	5.40016718097964	CEBALLOS_TARGETS_OF_TP53_AND_MYC_UP	2.96258796999067	CHIANG_LIVER_CANCER_SUBCLASS_CTNNB1_DN	5.12827233112083	REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2	9.24934813210649	BILD_E2F3_ONCOGENIC_SIGNATURE	2.78418567157921	GAVIN_FOXP3_TARGETS_CLUSTER_T4	3.26881864431723	WANG_TNF_TARGETS	1.95991950412695	MCLACHLAN_DENTAL_CARIES_DN	3.73799857682618	HARRIS_HYPOXIA	3.92516395765723	SEMENZA_HIF1_TARGETS	7.04616818112699	TOYOTA_TARGETS_OF_MIR34B_AND_MIR34C	25.6081822907206	MOROSETTI_FACIOSCAPULOHUMERAL_MUSCULAR_DISTROPHY_DN	2.63242199231373	DACOSTA_ERCC3_ALLELE_XPCS_VS_TTD_DN	3.22756773804221	IVANOVA_HEMATOPOIESIS_STEM_CELL_AND_PROGENITOR	3.78271805040926	PID_PI3KCI_PATHWAY	2.19519794507617	LIEN_BREAST_CARCINOMA_METAPLASTIC	4.16719452122379	BOYAULT_LIVER_CANCER_SUBCLASS_G5_DN	3.18174664032386
ZHOU_INFLAMMATORY_RESPONSE_LPS_UP	5.3887913576377	SHIN_B_CELL_LYMPHOMA_CLUSTER_9	2.96258796999067	CROMER_TUMORIGENESIS_UP	5.1149760837714	PETRETTO_CARDIAC_HYPERTROPHY	9.24619184362849	BROWNE_HCMV_INFECTION_48HR_UP	2.77435778646461	PICCALUGA_ANGIOIMMUNOBLASTIC_LYMPHOMA_UP	3.23749040974125	BIOCARTA_G2_PATHWAY	1.95991950412695	BHAT_ESR1_TARGETS_VIA_AKT1_DN	3.73799857682618	PILON_KLF1_TARGETS_UP	3.90370792249372	HAHTOLA_MYCOSIS_FUNGOIDES_CD4_UP	7.03617704536458	REACTOME_MITOTIC_PROMETAPHASE	25.3575102110036	WEST_ADRENOCORTICAL_TUMOR_DN	2.62606570753586	HELLER_HDAC_TARGETS_UP	3.21554692709417	BIOCARTA_IL2RB_PATHWAY	3.73421759576216	RODWELL_AGING_KIDNEY_UP	2.15533083578181	PASINI_SUZ12_TARGETS_DN	4.14226112693766	ZHANG_ANTIVIRAL_RESPONSE_TO_RIBAVIRIN_UP	3.18174664032386
LINDSTEDT_DENDRITIC_CELL_MATURATION_A	5.3736023548525	MANN_RESPONSE_TO_AMIFOSTINE_UP	2.96258796999067	WANG_SMARCE1_TARGETS_DN	5.09079851600659	SENESE_HDAC2_TARGETS_DN	9.21449872965283	BERTUCCI_MEDULLARY_VS_DUCTAL_BREAST_CANCER_DN	2.75099316757199	BENPORATH_EED_TARGETS	3.21581067666927	LI_INDUCED_T_TO_NATURAL_KILLER_DN	1.95521127799752	BENPORATH_PRC2_TARGETS	3.73341719573447	VART_KSHV_INFECTION_ANGIOGENIC_MARKERS_DN	3.87526077522524	PHONG_TNF_TARGETS_UP	7.03617704536458	RHODES_UNDIFFERENTIATED_CANCER	25.1356127261092	MOHANKUMAR_HOXA1_TARGETS_DN	2.62445902846367	SWEET_KRAS_TARGETS_UP	3.2114119688553	PID_CXCR4_PATHWAY	3.70516954406576	GAVIN_FOXP3_TARGETS_CLUSTER_P3	2.12768640657944	GAUSSMANN_MLL_AF4_FUSION_TARGETS_E_UP	4.14110389872707	RUTELLA_RESPONSE_TO_CSF2RB_AND_IL4_DN	3.15077885095372
WANG_ESOPHAGUS_CANCER_VS_NORMAL_UP	5.29883875434348	ODONNELL_TFRC_TARGETS_UP	2.95991338339827	PLASARI_TGFB1_TARGETS_1HR_UP	5.07495624743857	ZHONG_SECRETOME_OF_LUNG_CANCER_AND_FIBROBLAST	9.21449872965283	CUI_TCF21_TARGETS_DN	2.74360171831185	CAIRO_HEPATOBLASTOMA_CLASSES_DN	3.20251722666222	NABA_MATRISOME	1.94838216700647	SWEET_KRAS_TARGETS_UP	3.71467746121836	WP_GENES_CONTROLLING_NEPHROGENESIS	3.87037912068733	WP_CORI_CYCLE	7.01632280773797	BURTON_ADIPOGENESIS_PEAK_AT_24HR	24.3394079967354	RODRIGUES_THYROID_CARCINOMA_ANAPLASTIC_DN	2.6051135509746	ZHU_CMV_24_HR_DN	3.19267704385049	HOFFMANN_IMMATURE_TO_MATURE_B_LYMPHOCYTE_UP	3.61036562091459	MARSON_FOXP3_TARGETS_DN	2.09977502849147	CROONQUIST_NRAS_VS_STROMAL_STIMULATION_DN	4.14110389872707	KIM_LRRC3B_TARGETS	3.1254327200726
LINDSTEDT_DENDRITIC_CELL_MATURATION_D	5.28848548368034	PICCALUGA_ANGIOIMMUNOBLASTIC_LYMPHOMA_UP	2.94679865712556	CHYLA_CBFA2T3_TARGETS_UP	5.05587011205843	YAMAZAKI_TCEB3_TARGETS_UP	9.20489924134815	WP_HAIR_FOLLICLE_DEVELOPMENT_ORGANOGENESIS_PART_2_OF_3	2.74360171831185	COLINA_TARGETS_OF_4EBP1_AND_4EBP2	3.16550622129214	PID_E2F_PATHWAY	1.9442372960297	ABE_INNER_EAR	3.70044269351603	PID_INTEGRIN3_PATHWAY	3.87037912068733	HUANG_FOXA2_TARGETS_DN	6.92099270787452	WHITFIELD_CELL_CYCLE_G2	24.2589861842245	WP_EXERCISEINDUCED_CIRCADIAN_REGULATION	2.60247328031595	KEGG_ECM_RECEPTOR_INTERACTION	3.19267704385049	GALLUZZI_PERMEABILIZE_MITOCHONDRIA	3.61036562091459	KEGG_ACUTE_MYELOID_LEUKEMIA	2.05602514820854	KANG_IMMORTALIZED_BY_TERT_DN	4.07542292197167	BLANCO_MELO_COVID19_BRONCHIAL_EPITHELIAL_CELLS_SARS_COV_2_INFECTION_UP	3.07918764149631
WP_MICROGLIA_PATHOGEN_PHAGOCYTOSIS_PATHWAY	5.28483244787895	KLEIN_TARGETS_OF_BCR_ABL1_FUSION	2.94540259152448	BLANCO_MELO_COVID19_SARS_COV_2_LOW_MOI_INFECTION_A594_ACE2_EXPRESSING_CELLS_UP	5.05077140621867	HUMMERICH_SKIN_CANCER_PROGRESSION_DN	9.20326432339307	REACTOME_GLYCOSAMINOGLYCAN_METABOLISM	2.74314668747829	WP_VEGFAVEGFR2_SIGNALING_PATHWAY	3.15444983557467	BLANCO_MELO_COVID19_SARS_COV_2_INFECTION_A594_ACE2_EXPRESSING_CELLS_RUXOLITINIB_DN	1.89886700794983	NABA_COLLAGENS	3.70044269351603	MCBRYAN_PUBERTAL_BREAST_6_7WK_UP	3.85979570033128	WUNDER_INFLAMMATORY_RESPONSE_AND_CHOLESTEROL_UP	6.90860531686375	REICHERT_MITOSIS_LIN9_TARGETS	23.6344014194155	JAEGER_METASTASIS_DN	2.58255943449247	JAATINEN_HEMATOPOIETIC_STEM_CELL_UP	3.16858081600055	KEGG_GRAFT_VERSUS_HOST_DISEASE	3.61036562091459	BLANCO_MELO_COVID19_SARS_COV_2_INFECTION_CALU3_CELLS_UP	2.0427440074776	MEBARKI_HCC_PROGENITOR_WNT_UP	4.07389452333318	ICHIBA_GRAFT_VERSUS_HOST_DISEASE_35D_UP	3.07918764149631
WP_NUCLEAR_RECEPTORS_METAPATHWAY	5.2804772705091	HALMOS_CEBPA_TARGETS_DN	2.94540259152448	LINDGREN_BLADDER_CANCER_CLUSTER_2B	5.03276668133563	MANALO_HYPOXIA_UP	9.15122379989228	HUANG_GATA2_TARGETS_DN	2.74204467018349	CORRE_MULTIPLE_MYELOMA_DN	3.15019271611058	JI_METASTASIS_REPRESSED_BY_STK11	1.8977663002636	REACTOME_COLLAGEN_CHAIN_TRIMERIZATION	3.70044269351603	GOZGIT_ESR1_TARGETS_DN	3.85538376122362	GROSS_HYPOXIA_VIA_ELK3_AND_HIF1A_UP	6.90357737769668	DESERT_STEM_CELL_HEPATOCELLULAR_CARCINOMA_SUBCLASS_UP	23.6214251391323	WESTON_VEGFA_TARGETS_6HR	2.57879722501754	CHIARADONNA_NEOPLASTIC_TRANSFORMATION_CDC25_DN	3.16581017612564	WP_IL2_SIGNALING_PATHWAY	3.58125475271447	CREIGHTON_ENDOCRINE_THERAPY_RESISTANCE_1	2.03960657923729	WP_FOCAL_ADHESION	4.04401697297139	WORSCHECH_TUMOR_EVASION_AND_TOLEROGENICITY_UP	3.07262994821033
LU_IL4_SIGNALING	5.26576682358086	RUAN_RESPONSE_TO_TNF_DN	2.93637756962645	SENESE_HDAC1_TARGETS_UP	5.01858188822551	CROONQUIST_STROMAL_STIMULATION_UP	9.03893886976678	WP_PRIMARY_FOCAL_SEGMENTAL_GLOMERULOSCLEROSIS_FSGS	2.72142668390099	RAMASWAMY_METASTASIS_DN	3.12387685634272	BIOCARTA_CARM_ER_PATHWAY	1.8977663002636	ONDER_CDH1_SIGNALING_VIA_CTNNB1	3.69164996826595	MCBRYAN_PUBERTAL_BREAST_4_5WK_DN	3.80720404186412	BLANCO_MELO_COVID19_BRONCHIAL_EPITHELIAL_CELLS_SARS_COV_2_INFECTION_UP	6.87917035041971	PID_AURORA_B_PATHWAY	23.515890765484	KEGG_GLUTATHIONE_METABOLISM	2.57879722501754	WEIGEL_OXIDATIVE_STRESS_BY_HNE_AND_H2O2	3.15988110256897	MA_MYELOID_DIFFERENTIATION_DN	3.55281764845884	TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_16D_UP	2.03232077870567	HUMMERICH_SKIN_CANCER_PROGRESSION_DN	4.04356874909804	WP_REGULATION_OF_TOLLLIKE_RECEPTOR_SIGNALING_PATHWAY	3.07065994101104
HADDAD_T_LYMPHOCYTE_AND_NK_PROGENITOR_DN	5.24695556325861	PHONG_TNF_RESPONSE_VIA_P38_PARTIAL	2.93384672266992	MARTORIATI_MDM4_TARGETS_NEUROEPITHELIUM_UP	5.01275836163025	CAIRO_HEPATOBLASTOMA_CLASSES_DN	8.924073604422	SMID_BREAST_CANCER_NORMAL_LIKE_UP	2.72102110852542	BRUINS_UVC_RESPONSE_VIA_TP53_GROUP_A	3.12290057665054	WP_CYTOKINES_AND_INFLAMMATORY_RESPONSE	1.8977663002636	FARMER_BREAST_CANCER_APOCRINE_VS_LUMINAL	3.68990659757194	BOQUEST_STEM_CELL_CULTURED_VS_FRESH_UP	3.77746751715584	DARWICHE_PAPILLOMA_RISK_HIGH_UP	6.73634804968951	FOURNIER_ACINAR_DEVELOPMENT_LATE_2	23.4881368214688	HASINA_NOL7_TARGETS_UP	2.57174501121168	REACTOME_GLUTATHIONE_CONJUGATION	3.15988110256897	REACTOME_INTERLEUKIN_2_FAMILY_SIGNALING	3.52502465545596	WP_THE_OVERLAP_BETWEEN_SIGNAL_TRANSDUCTION_PATHWAYS_THAT_CONTRIBUTE_TO_A_RANGE_OF_LMNA_LAMINOPATHIES	2.01456206899402	VERRECCHIA_DELAYED_RESPONSE_TO_TGFB1	4.02881992183026	GREGORY_SYNTHETIC_LETHAL_WITH_IMATINIB	3.07065994101104
LIAN_LIPA_TARGETS_3M	5.24695556325861	NAKAJIMA_MAST_CELL	2.91234824960148	MARTENS_BOUND_BY_PML_RARA_FUSION	4.98724548843671	REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS	8.78633133339692	REACTOME_KERATAN_SULFATE_KERATIN_METABOLISM	2.70900677516301	WOO_LIVER_CANCER_RECURRENCE_UP	3.11961461872526	SCHLINGEMANN_SKIN_CARCINOGENESIS_TPA_DN	1.8977663002636	REACTOME_DEVELOPMENTAL_BIOLOGY	3.6791824601816	TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_6HR_UP	3.76473049012844	PASINI_SUZ12_TARGETS_DN	6.72523805254983	REACTOME_M_PHASE	22.9574846531671	HASINA_NOL7_TARGETS_DN	2.57174501121168	HOSHIDA_LIVER_CANCER_SUBCLASS_S1	3.13863484002987	KUROZUMI_RESPONSE_TO_ONCOCYTIC_VIRUS	3.4978480368339	HERNANDEZ_MITOTIC_ARREST_BY_DOCETAXEL_2_UP	2.00121061912453	BROWNE_HCMV_INFECTION_48HR_DN	4.02571283904788	GROSS_ELK3_TARGETS_DN	3.04741501777222
REACTOME_INTERFERON_GAMMA_SIGNALING	5.2008881850501	WEST_ADRENOCORTICAL_TUMOR_MARKERS_DN	2.90487821117365	ZHOU_INFLAMMATORY_RESPONSE_FIMA_UP	4.97490147427408	NABA_BASEMENT_MEMBRANES	8.75725143952842	SEITZ_NEOPLASTIC_TRANSFORMATION_BY_8P_DELETION_UP	2.7011052921647	LA_MEN1_TARGETS	3.10909417541023	PID_IL27_PATHWAY	1.8977663002636	HALMOS_CEBPA_TARGETS_DN	3.66547822033125	MARTINEZ_TP53_TARGETS_DN	3.73777922555956	LINDGREN_BLADDER_CANCER_CLUSTER_2B	6.63125718069003	PUJANA_BRCA_CENTERED_NETWORK	22.746755781299	BIOCARTA_GHRELIN_PATHWAY	2.57174501121168	RUIZ_TNC_TARGETS_UP	3.11652230662444	FIGUEROA_AML_METHYLATION_CLUSTER_2_DN	3.3906875019087	WORSCHECH_TUMOR_REJECTION_UP	1.98808149138704	WP_STRIATED_MUSCLE_CONTRACTION_PATHWAY	3.99649058123026	TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_ERYTHROCYTE_UP	2.95725431857793
HELLER_HDAC_TARGETS_SILENCED_BY_METHYLATION_DN	5.18790722214348	WALLACE_PROSTATE_CANCER_UP	2.90487821117365	HELLER_HDAC_TARGETS_SILENCED_BY_METHYLATION_DN	4.93165557016615	LI_WILMS_TUMOR_VS_FETAL_KIDNEY_1_UP	8.75070317303815	YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_6	2.68107287240586	COULOUARN_TEMPORAL_TGFB1_SIGNATURE_UP	3.04959599564937	KUMAR_TARGETS_OF_MLL_AF9_FUSION	1.88477928018409	VANDESLUIS_COMMD1_TARGETS_GROUP_4_DN	3.64587681825677	ZHAN_MULTIPLE_MYELOMA_LB_UP	3.73135970314754	REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING	6.61399866849601	KIM_WT1_TARGETS_DN	22.7388131312707	SCHUETZ_BREAST_CANCER_DUCTAL_INVASIVE_UP	2.56821093761085	TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_8D_UP	3.11652230662444	MARSON_BOUND_BY_FOXP3_UNSTIMULATED	3.34163817633724	PID_IL12_2PATHWAY	1.98808149138704	SUNG_METASTASIS_STROMA_UP	3.95166258519369	MIKKELSEN_MCV6_LCP_WITH_H3K4ME3	2.92674283728126
BILBAN_B_CLL_LPL_DN	5.17451686594353	ZHU_SKIL_TARGETS_UP	2.90487821117365	PHONG_TNF_TARGETS_UP	4.92431833348989	LAIHO_COLORECTAL_CANCER_SERRATED_UP	8.7359140889693	KEGG_AXON_GUIDANCE	2.67086930057614	GERHOLD_ADIPOGENESIS_DN	3.04762791038336	CHEBOTAEV_GR_TARGETS_UP	1.8696982012919	PEDERSEN_METASTASIS_BY_ERBB2_ISOFORM_1	3.63128480016986	TSENG_ADIPOGENIC_POTENTIAL_DN	3.73135970314754	ADDYA_ERYTHROID_DIFFERENTIATION_BY_HEMIN	6.59459740028004	CROONQUIST_NRAS_VS_STROMAL_STIMULATION_DN	22.6742056275354	SUNG_METASTASIS_STROMA_UP	2.54297058906528	GRYDER_PAX3FOXO1_ENHANCERS_KO_DOWN	3.07520485157689	WINTER_HYPOXIA_DN	3.32287503685942	WANG_CISPLATIN_RESPONSE_AND_XPC_UP	1.98767283563553	WP_PI3KAKT_SIGNALING_PATHWAY	3.93666699459019	TRAYNOR_RETT_SYNDROM_UP	2.88930244423079
AZARE_NEOPLASTIC_TRANSFORMATION_BY_STAT3_UP	5.16473847390749	AMIT_EGF_RESPONSE_60_HELA	2.88003281709213	SHAFFER_IRF4_MULTIPLE_MYELOMA_PROGRAM	4.90863480612862	KOKKINAKIS_METHIONINE_DEPRIVATION_96HR_UP	8.62683047112004	SENESE_HDAC3_TARGETS_UP	2.64529562408919	LINDGREN_BLADDER_CANCER_CLUSTER_1_DN	3.01142284074778	REACTOME_G0_AND_EARLY_G1	1.86845842032885	ALONSO_METASTASIS_NEURAL_UP	3.58084289618668	JOHNSTONE_PARVB_TARGETS_3_UP	3.72971090857911	WP_METABOLIC_REPROGRAMMING_IN_COLON_CANCER	6.57987466603888	RODRIGUES_THYROID_CARCINOMA_ANAPLASTIC_UP	21.8587588379021	REACTOME_PHASE_II_CONJUGATION_OF_COMPOUNDS	2.54297058906528	CHICAS_RB1_TARGETS_GROWING	3.06496048731933	GRAHAM_CML_DIVIDING_VS_NORMAL_DIVIDING_DN	3.31227904986627	MCBRYAN_PUBERTAL_TGFB1_TARGETS_DN	1.97516773306261	TOMLINS_PROSTATE_CANCER_DN	3.9342391357436	KRASNOSELSKAYA_ILF3_TARGETS_UP	2.88930244423079
